User,Tweet Count,Date/Time,Compound,Negative,Neutral,Positive,Text
The New York Times,72,2018-04-28 17:45:04+00:00,0.0,0.0,1.0,0.0,👸🏻+🤴🏻https://t.co/wjIfFVGXWY
The New York Times,71,2018-04-28 17:30:11+00:00,-0.8591,0.298,0.702,0.0,The Golden State Killer’s barrage of rapes and murders began in a gold mining area east of Sacramento in 1976. By 1… https://t.co/S1k1HzYTpA
The New York Times,70,2018-04-28 17:16:04+00:00,-0.6597,0.216,0.784,0.0,"Opinion: Two scientists write that ""a worldwide catastrophe is underway among an extraordinary group of birds."" https://t.co/7rdAQMMsvv"
The New York Times,69,2018-04-28 17:01:02+00:00,0.0,0.0,1.0,0.0,"Brock Crouch ended up on a bulge of snow that snapped underneath him. Then, he fell out of sight. https://t.co/fYhaq9YA3a"
The New York Times,68,2018-04-28 16:49:01+00:00,-0.8555,0.332,0.594,0.073,"“He was extremely wily.” 

How a serial rapist and murderer in California flaunted his power as well as his belief… https://t.co/ZMxoC5aHjQ"
The New York Times,67,2018-04-28 16:43:37+00:00,-0.2263,0.115,0.809,0.077,"RT @jmartNYT: NEW: Top Republicans, including McConnell, increasingly believe they may lose both the House &amp; Senate, are pleading w Trump o…"
The New York Times,66,2018-04-28 16:30:07+00:00,0.3818,0.0,0.894,0.106,“It’s clear that we’re going to have to remove carbon dioxide from the atmosphere. And we’re going to have to do it… https://t.co/ooAcW9CM7f
The New York Times,65,2018-04-28 16:15:04+00:00,-0.296,0.155,0.845,0.0,"The week's most notable new songs and videos, chosen by @nytimesmusic critics https://t.co/R4vFkPHCjf"
The New York Times,64,2018-04-28 15:59:04+00:00,0.0,0.0,1.0,0.0,"Senator Jon Tester helped thwart the cabinet nomination of Dr. Ronny Jackson. 

President Donald Trump made it clea… https://t.co/xk6FJyNynM"
The New York Times,63,2018-04-28 15:45:07+00:00,-0.5423,0.179,0.821,0.0,"The official story of Ricky Boyd’s fatal encounter with law enforcement officers changed, then changed again https://t.co/WOkdcO1jeI"
The New York Times,62,2018-04-28 15:31:06+00:00,0.5267,0.123,0.599,0.278,“I realized I had the strength to look in the face of somebody who would commit a crime like this.” — Lise-Lotte Lu… https://t.co/Uf395wsfpk
The New York Times,61,2018-04-28 15:17:05+00:00,0.0,0.0,1.0,0.0,Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 de… https://t.co/yFbALkL2pf
The New York Times,60,2018-04-28 14:59:05+00:00,-0.4404,0.132,0.868,0.0,"The $375,000 salary for the new CDC director has come under criticism from Senate Democrats and watchdog groups. He… https://t.co/d57yWPFnUU"
The New York Times,59,2018-04-28 14:45:08+00:00,0.0,0.0,1.0,0.0,Koreans set the table for a deal. Will President Trump be able to close it? https://t.co/CvOfIJmjTy
The New York Times,58,2018-04-28 14:30:06+00:00,0.0,0.0,1.0,0.0,Speaker Paul Ryan’s decision to dismiss the House chaplain has caused a firestorm on Capitol Hill https://t.co/5ODA2FXsc0
The New York Times,57,2018-04-28 14:17:03+00:00,-0.4019,0.191,0.651,0.158,"A relentless tide of people are fleeing the deepening economic crisis in Venezuela, testing Brazil's tolerance for… https://t.co/ZiQzFqwUmu"
The New York Times,56,2018-04-28 14:02:05+00:00,0.6249,0.0,0.661,0.339,"11 great titles expiring from Netflix in May
https://t.co/f7Bn552i3J"
The New York Times,55,2018-04-28 13:56:45+00:00,-0.8074,0.43,0.57,0.0,Trump Calls on Montana Democrat to Resign in Fight Over Failed V.A. Nomination https://t.co/5N3UGByvxn
The New York Times,54,2018-04-28 13:41:04+00:00,-0.7184,0.25,0.75,0.0,"In the Hart household, any act of insubordination could be severely punished. The children knew this all too well,… https://t.co/JLnQ5pGQum"
The New York Times,53,2018-04-28 13:21:06+00:00,-0.5423,0.178,0.747,0.075,Should genealogy databases be used to solve crimes? The Golden State Killer case has set off a debate over privacy… https://t.co/5Yw2PfGAGQ
The New York Times,52,2018-04-28 13:20:08+00:00,0.5574,0.0,0.714,0.286,"Korean Accord Draws Praise, and Caution, From North’s Neighbors https://t.co/TajSG38uGN"
The New York Times,51,2018-04-28 13:14:51+00:00,0.0,0.0,1.0,0.0,Why One Woman Testified Against Bill Cosby: ‘I Had the Strength’ https://t.co/xCzWD9aI4P
The New York Times,50,2018-04-28 13:02:02+00:00,0.0,0.0,1.0,0.0,"Six months ago, a parks official came across 2 boxes that had been sitting around for decades. Inside were 2,924 sl… https://t.co/9R2JZ4Mt1U"
The New York Times,49,2018-04-28 12:41:03+00:00,0.1027,0.208,0.519,0.274,The Ethicist: I'm a 73-year-old cancer survivor. Is it ethical to get a kidney transplant? https://t.co/cBGck0mmFs
The New York Times,48,2018-04-28 12:35:36+00:00,0.7579,0.0,0.649,0.351,"The Week in Good News: The Waffle House Hero, a Dachshund Museum, a Royal Baby https://t.co/Zlqb4Pp0sO"
The New York Times,47,2018-04-28 12:21:05+00:00,0.8271,0.0,0.722,0.278,"The math of frequent-flier miles may not always add up, but perks like free checked bags have people flocking to tr… https://t.co/LnEc2DZjHw"
The New York Times,46,2018-04-28 12:02:05+00:00,0.0,0.0,1.0,0.0,This simple side dish takes only 15 minutes to make https://t.co/4vNZl5jz67
The New York Times,45,2018-04-28 11:41:02+00:00,0.0,0.0,1.0,0.0,"Mark your calendars, New Jersey: November 17 will be Danny DeVito Day. https://t.co/m5aWcxfdl8"
The New York Times,44,2018-04-28 11:21:03+00:00,0.4939,0.0,0.868,0.132,"RT @NYTStyles: Ludwig Bemelmans said that Madeline was inspired by his mother, wife and daughter. “But,” his grandson wrote after his death…"
The New York Times,43,2018-04-28 11:02:02+00:00,-0.3818,0.12,0.88,0.0,"She desperately wanted to move in to a retirement community.
He told her he'd ""sit in the burned-out, firebombed ru… https://t.co/BEyKYYzdq1"
The New York Times,42,2018-04-28 10:32:05+00:00,0.4939,0.0,0.856,0.144,"RT @nytopinion: Job title: Mother. You will enjoy a bunch of superficial attention and lip service from culture, advertisers and politician…"
The New York Times,41,2018-04-28 10:20:34+00:00,0.0,0.0,1.0,0.0,The Landmarks That Made New York a Cultural Capital https://t.co/8mehOC3uiy
The New York Times,40,2018-04-28 10:17:37+00:00,-0.3612,0.217,0.783,0.0,"A Word With: For Charlize Theron, Motherhood Is Messy Business https://t.co/jwqiU4F99f"
The New York Times,39,2018-04-28 10:02:06+00:00,-0.8126,0.425,0.575,0.0,"To catch a killer: a fake profile on a DNA site and a pristine sample
https://t.co/xHTGc0znUq"
The New York Times,38,2018-04-28 09:52:54+00:00,0.0772,0.0,0.86,0.14,Irish Voters Speak Out on Landmark Abortion Referendum https://t.co/ABK4sJpEqe
The New York Times,37,2018-04-28 09:50:25+00:00,0.6369,0.0,0.724,0.276,Kenya Bans Film About 2 Girls in Love Because It’s ‘Too Hopeful’ https://t.co/V4AVLDpZH1
The New York Times,36,2018-04-28 09:38:05+00:00,0.4215,0.0,0.872,0.128,"RT @nytimesworld: The anti-vaccine movement in the United States has spread to pets, prompting the British Veterinary Association to issue…"
The New York Times,35,2018-04-28 09:21:06+00:00,0.0,0.0,1.0,0.0,"RT @alanfeuer: You may have read bits &amp; pieces about the corruption probe that ensnared two Hasidic businessmen, the police, a hedge fund m…"
The New York Times,34,2018-04-28 09:03:01+00:00,0.0,0.0,1.0,0.0,What President Trump can expect from his trip to Britain https://t.co/VQEsabjcfg
The New York Times,33,2018-04-28 08:55:22+00:00,0.0,0.0,1.0,0.0,The Year I Learned to Quit https://t.co/Ba8msQMkCM
The New York Times,32,2018-04-28 08:52:35+00:00,-0.6597,0.329,0.671,0.0,"Alfie Evans, Terminally Ill British Toddler at Center of Court Fight, Dies https://t.co/OptTwlvsLs"
The New York Times,31,2018-04-28 08:34:04+00:00,0.0516,0.0,0.952,0.048,"RT @nytimesworld: Russia's ice roads are made in the fall by plowing insulating snow off the soil, allowing the cold air to freeze the bogg…"
The New York Times,30,2018-04-28 08:10:54+00:00,-0.3182,0.187,0.707,0.106,"RT @nytopinion: It’s possible now to envision a path away from war, and for that even us skeptics should be grateful, says @NickKristof htt…"
The New York Times,29,2018-04-28 07:54:02+00:00,0.7003,0.0,0.766,0.234,"RT @nytopinion: Inspired by a stunning look at polar bears, we are highlighting some of the wonders of nature this weekend https://t.co/gYN…"
The New York Times,28,2018-04-28 07:37:04+00:00,0.0,0.0,1.0,0.0,"RT @nytopinion: Watching Macron, @NYTimesCohen thinks: The world owes one to France, big time https://t.co/71TLbPnV73"
The New York Times,27,2018-04-28 07:21:44+00:00,-0.5106,0.155,0.845,0.0,This might explain why you think people are angry with you all the time – even when they're not https://t.co/I6ocQN8Nm3
The New York Times,26,2018-04-28 07:05:35+00:00,0.7783,0.0,0.595,0.405,"There's a great way to get to know Paris: Walking, yes indeed https://t.co/J7rBe4NnHI"
The New York Times,25,2018-04-28 06:47:13+00:00,0.0,0.0,1.0,0.0,President Trump Is Coming to Britain. Here’s What He Can Expect. https://t.co/xjz06RXgeF
The New York Times,24,2018-04-28 06:33:02+00:00,0.0,0.0,1.0,0.0,"RT @nytimesarts: ""Every time I encounter lovers,"" the French photographer Willy Ronis said, ""my camera smiles."" https://t.co/eNQrDL0yle"
The New York Times,23,2018-04-28 06:06:01+00:00,0.6705,0.0,0.8,0.2,"Abba: “We all felt that, after some 35 years, it could be fun to join forces again and go into the recording studio"" https://t.co/OCUmb9DQuf"
The New York Times,22,2018-04-28 05:49:14+00:00,0.5574,0.0,0.82,0.18,"""The 'Mona Lisa' has, to all meaningful intents and purposes, ceased to exist as an original work of art. It has be… https://t.co/wf72DEdIVh"
The New York Times,21,2018-04-28 05:32:02+00:00,0.0,0.0,1.0,0.0,"RT @DanBilefsky: During an 8-hour interview with all the drama of one of his films, the prolific Canadian film director @XDolan told me abo…"
The New York Times,20,2018-04-28 05:15:51+00:00,-0.7184,0.273,0.727,0.0,"Archaeologists in Sweden found victims of a 5th-century massacre where attackers used swords, axes and clubs to but… https://t.co/nII6B4wgTp"
The New York Times,19,2018-04-28 04:58:56+00:00,0.1779,0.0,0.909,0.091,"Amazon said it was raising the price of its Prime membership service 20%, to $119 from $99 https://t.co/yYcCvLOoA0"
The New York Times,18,2018-04-28 04:42:03+00:00,-0.8402,0.296,0.704,0.0,"RT @nytpolitics: The parents of Otto Warmbier have sued North Korea, alleging that it kidnapped, tortured and murdered their son https://t.…"
The New York Times,17,2018-04-28 04:21:02+00:00,0.0,0.0,1.0,0.0,"This fungus can respond to wind and touch, grow toward light and detect and navigate around objects placed above it… https://t.co/UvcVZWzYEV"
The New York Times,16,2018-04-28 04:02:03+00:00,0.8979,0.0,0.623,0.377,"A film about 2 girls in love, the first Kenyan film ever nominated for an award at Cannes Film Festival, is banned… https://t.co/hw7HeR7ntH"
The New York Times,15,2018-04-28 03:47:03+00:00,-0.8689,0.353,0.647,0.0,"RT @nytimesbusiness: Describing himself as ""angry, hurt and unmoored,"" Tom Brokaw denied an allegation that he harassed a former NBC News c…"
The New York Times,14,2018-04-28 03:32:01+00:00,0.4215,0.0,0.763,0.237,"""Have you met James? James saved a lot of lives."" https://t.co/llXGAsenX6"
The New York Times,13,2018-04-28 03:17:03+00:00,0.6697,0.0,0.82,0.18,RT @jakesNYT: Is Mr. Kim is really ready to make a deal? Or is he is betting - as most experts think - he can get help to normalize DPRK’s…
The New York Times,12,2018-04-28 03:02:05+00:00,-0.4215,0.257,0.743,0.0,"Stormy Daniels lawsuit delayed as judge cites ""likely"" indictment of Michael Cohen https://t.co/vJShJ6Tf2Y"
The New York Times,11,2018-04-28 02:47:06+00:00,0.6705,0.0,0.8,0.2,"Abba: “We all felt that, after some 35 years, it could be fun to join forces again and go into the recording studio"" https://t.co/GMZD2K8oQ6"
The New York Times,10,2018-04-28 02:32:07+00:00,0.0,0.0,1.0,0.0,"""I am a lawyer, and I am an informant,"" said Natalia Veselnitskaya, the Russian lawyer who met with Trump campaign… https://t.co/3gLNX4jjcw"
The New York Times,9,2018-04-28 02:17:02+00:00,-0.7783,0.264,0.736,0.0,"RT @NYTNational: Brittany Oswell suffered a pulmonary embolism on an American Airlines flight from Hawaii. She later died, and her family h…"
The New York Times,8,2018-04-28 02:02:03+00:00,0.0,0.0,1.0,0.0,Speaker Paul Ryan’s decision to dismiss the House chaplain has caused a firestorm on Capitol Hill https://t.co/XNEZDvfWed
The New York Times,7,2018-04-28 01:47:05+00:00,0.0,0.0,1.0,0.0,"5 takeaways from the House report on Russian election meddling
https://t.co/z5TKigmkAS"
The New York Times,6,2018-04-28 01:32:07+00:00,-0.5423,0.178,0.747,0.075,Should genealogy databases be used to solve crimes? The Golden State Killer case has set off a debate over privacy… https://t.co/nGQFL8EJBs
The New York Times,5,2018-04-28 01:17:04+00:00,-0.8074,0.356,0.644,0.0,"RT @bankonjustin: For decades, the chilling Golden State Killer attacks hung over California communities. 

@MitchKSmith and I took a look…"
The New York Times,4,2018-04-28 01:02:07+00:00,0.0,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ztidViKti8
The New York Times,3,2018-04-28 00:47:05+00:00,0.5574,0.0,0.82,0.18,"""The 'Mona Lisa' has, to all meaningful intents and purposes, ceased to exist as an original work of art. It has be… https://t.co/q59O4gyp57"
The New York Times,2,2018-04-28 00:32:04+00:00,0.2732,0.087,0.731,0.183,A federal judge dismissed a lawsuit filed by Paul Manafort that tried to narrow the authority of the special counsel https://t.co/JKoCFjD1wl
The New York Times,1,2018-04-28 00:17:03+00:00,0.25,0.0,0.929,0.071,RT @nytopinion: It’s even less likely that North Korea will give up its arsenal now that it sees Trump poised to tear up the Iran nuclear d…
